sh000001	上证指数	szzs
sh601007	金陵饭店	jlfd
sh601008	连云港	lyg
sh601009	南京银行	njyh
sh601011	宝泰隆	btn
sh601018	宁波港	nbg
sh601088	中国神华	zgsh
sh601098	中南传媒	zncm
sh601099	太平洋	tpy
sh601101	昊华能源	hhny
sh601106	中国一重	zgyz
sh601107	四川成渝	sccy
sh601111	中国国航	zggh
sh601116	三江购物	sjgw
sh601117	中国化学	zghx
sh601118	海南橡胶	hnxj
sh601126	四方股份	sfgf
sh601137	博威合金	bwhj
sh601139	深圳燃气	szrq
sh601158	重庆水务	cqsw
sh601166	兴业银行	xyyh
sh601168	西部矿业	xbky
sh601169	北京银行	bjyh
sh601177	杭齿前进	hcqj
sh601179	中国西电	zgxd
sh601186	中国铁建	zgtj
sh601188	龙江交通	ljjt
sh601199	江南水务	jnsw
sh601216	内蒙君正	nmjz
sh601268	二重重装	eczz
sh601288	农业银行	nyyh
sh601299	中国北车	zgbc
sh601318	中国平安	zgpa
sh601328	交通银行	jtyh
sh601333	广深铁路	gstl
sh601369	陕鼓动力	xgdl
sh601377	兴业证券	xyzq
sh601390	中国中铁	zgzt
sh601398	工商银行	gsyh
sh601518	吉林高速	jlgs
sh601519	大智慧	dzh
sh601558	华锐风电	hrfd
sh601588	北辰实业	bcsy
sh601600	中国铝业	zgly
sh601601	中国太保	zgtb
sh601607	上海医药	shyy
sh601616	广电电气	gddq
sh601618	中国中冶	zgzy
sh601628	中国人寿	zgrs
sh601666	平煤股份	pmgf
sh601668	中国建筑	zgjz
sh601678	滨化股份	bhgf
sh601688	华泰证券	htzq
sh601699	潞安环能	lahn
sh601700	风范股份	ffgf
sh601717	郑煤机	zmj
sh601718	际华集团	jhjt
sh601727	上海电气	shdq
sh601766	中国南车	zgnc
sh601777	力帆股份	lfgf
sh601788	光大证券	gdzq
sh601799	星宇股份	xygf
sh601801	皖新传媒	wxcm
sh601808	中海油服	zhyf
sh601818	光大银行	gdyh
sh601857	中国石油	zgsy
sh601866	中海集运	zhjy
sh601872	招商轮船	zslc
sh601877	正泰电器	ztdq
sh601880	大连港	dlg
sh601888	中国国旅	zggl
sh601890	亚星锚链	yxml
sh601898	中煤能源	zmny
sh601899	紫金矿业	zjky
sh601918	国投新集	gtxj
sh601919	中国远洋	zgyy
sh601933	永辉超市	yhcs
sh601939	建设银行	jsyh
sh601958	金钼股份	jmgf
sh601988	中国银行	zgyh
sh601989	中国重工	zgzg
sh601991	大唐发电	dtfd
sh601992	金隅股份	jygf
sh601998	中信银行	zxyh
sh601999	出版传媒	cbcm
sz000001	深发展A	sfza
sz000002	万科A	wka
sz000004	ST国农	stgn
sz000005	世纪星源	sjxy
sz000006	深振业A	szya
sz000007	ST零七	st07
sz000008	ST宝利来	stbll
sz000009	中国宝安	zgba
sz000010	SST华新	ssthx
sz000011	深物业A	swya
sz000012	南玻A	nba
sz000014	沙河股份	shgf
sz000016	深康佳A	skja
sz000017	*ST中华A	*stzha
sz000018	ST中冠A	stzga
sz000019	深深宝A	ssba
sz000020	深华发A	shfa
sz000021	长城开发	cckf
sz000022	深赤湾A	scwa
sz000023	深天地A	stda
sz000024	招商地产	zsdc
sz000025	特力A	tla
sz000026	飞亚达A	fyda
sz000027	深圳能源	szny
sz000028	一致药业	yzyy
sz000029	深深房A	ssfa
sz000030	*ST盛润A	*stsra
sz000031	中粮地产	zldc
sz000032	深桑达A	ssda
sz000033	新都酒店	xdjd
sz000034	ST深泰	stst
sz000035	*ST科健	*stkj
sz000036	华联控股	hlkg
sz000037	深南电A	snda
sz000039	中集集团	zjjt
sz000040	深鸿基	shj
sz000042	深长城	scc
sz000043	中航地产	zhdc
sz000045	深纺织A	sfza
sz000046	泛海建设	fhjs
sz000048	ST康达尔	stkde
sz000049	德赛电池	dsdc
sz000050	深天马A	stma
sz000055	方大集团	fdjt
sz000056	深国商	sgs
sz000058	深赛格	ssg
sz000059	辽通化工	lthg
sz000060	中金岭南	zjln
sz000061	农产品	ncp
sz000062	深圳华强	szhq
sz000063	中兴通讯	zxtx
sz000065	北方国际	bfgj
sz000066	长城电脑	ccdn
sz000068	ST三星	stsx
sz000069	华侨城A	hqca
sz000070	特发信息	tfxx
sz000078	海王生物	hwsw
sz000088	盐田港	ytg
sz000089	深圳机场	szjc
sz000090	深天健	stj
sz000096	广聚能源	gjny
sz000099	中信海直	zxhz
sz000100	TCL集团	tcljt
sz000150	宜华地产	yhdc
sz000151	中成股份	zcgf
sz000153	丰原药业	fyyy
sz000155	川化股份	chgf
sz000157	中联重科	zlzk
sz000158	常山股份	csgf
sz000159	国际实业	gjsy
sz000301	东方市场	dfsc
sz000338	潍柴动力	wcdl
sz000400	许继电气	xjdq
sz000401	冀东水泥	jdsn
sz000402	金融街	jrj
sz000403	SST生化	sstsh
sz000404	华意压缩	hyys
sz000407	胜利股份	slgf
sz000408	*ST金谷	*stjg
sz000409	ST泰复	sttf
sz000410	沈阳机床	syjc
sz000411	英特集团	ytjt
sz000413	宝石A	bsa
sz000415	*ST汇通	*stht
sz000416	民生投资	mstz
sz000417	合肥百货	hfbh
sz000418	小天鹅A	xtea
sz000419	通程控股	hckg
sz000420	吉林化纤	jlhq
sz000421	南京中北	njzb
sz000422	湖北宜化	fbyh
sz000423	东阿阿胶	deej
sz000425	徐工机械	xgjx
sz000426	富龙热电	flrd
sz000428	华天酒店	htjd
sz000429	粤高速A	egsa
sz000430	*ST张股	*stzg
sz000488	晨鸣纸业	cmzy
sz000498	*ST丹化	*stdh
sz000501	鄂武商A	ewsa
sz000502	绿景地产	ljdc
sz000503	海虹控股	hhkg
sz000504	*ST传媒	*stcm
sz000505	ST珠江	stzj
sz000506	中润投资	zrtz
sz000507	珠海港	zhg
sz000509	S*ST华塑	s*sths
sz000510	金路集团	jljt
sz000511	银基发展	yjfz
sz000513	丽珠集团	lzjt
sz000514	渝开发	ykf
sz000515	攀渝钛业	pyty
sz000516	开元控股	kykg
sz000517	荣安地产	radc
sz000518	四环生物	shsw
sz000519	江南红箭	jnhj
sz000520	长航凤凰	chfh
sz000521	美菱电器	mldq
sz000522	白云山A	bysa
sz000523	广州浪奇	gzlq
sz000524	东方宾馆	dfbg
sz000525	红太阳	hty
sz000526	旭飞投资	xftz
sz000527	美的电器	mddq
sz000528	柳工	lg
sz000529	广弘控股	ghkg
sz000530	大冷股份	dngf
sz000531	穗恒运A	hhya
sz000532	力合股份	lhgf
sz000533	万家乐	wjl
sz000534	万泽股份	wzgf
sz000536	华映科技	hykj
sz000537	广宇发展	gyfz
sz000538	云南白药	ynby
sz000539	粤电力A	edla
sz000540	中天城投	ztct
sz000541	佛山照明	fszm
sz000543	皖能电力	wndl
sz000544	中原环保	zyhb
sz000545	吉林制药	jlzy
sz000546	光华控股	hgkg
sz000547	闽福发A	mffa
sz000548	湖南投资	hntz
sz000550	江铃汽车	jlqc
sz000551	创元科技	cykj
sz000552	靖远煤电	jymd
sz000553	沙隆达A	slda
sz000554	泰山石油	tssy
sz000555	ST太光	sttg
sz000557	*ST广夏	*stgx
sz000558	莱茵置业	lyzy
sz000559	万向钱潮	wxqc
sz000560	昆百大A	kbda
sz000561	烽火电子	fhdz
sz000562	宏源证券	hyzq
sz000563	陕国投A	sgta
sz000564	西安民生	xams
sz000565	渝三峡A	ysxa
sz000566	海南海药	hnyy
sz000567	海德股份	hdgf
sz000568	泸州老窖	lzlj
sz000569	长城股份	ccgf
sz000570	苏常柴A	scca
sz000571	新大洲A	xdza
sz000572	海马股份	hmgf
sz000573	粤宏远A	ehya
sz000576	ST甘化	stgh
sz000578	盐湖集团	yhjt
sz000581	威孚高科	whgk
sz000582	北海港	bhg
sz000584	友利控股	ylkg
sz000585	东北电气	dbdq
sz000586	ST汇源	sthy
sz000587	S*ST光明	s*stgm
sz000589	黔轮胎A	qlt
sz000590	紫光古汉	zggh
sz000591	桐君阁	tjg
sz000592	中福实业	zfsy
sz000593	大通燃气	dtrq
sz000594	国恒铁路	ghtl
sz000595	西北轴承	xbzc
sz000596	古井贡酒	gjgj
sz000597	东北制药	dbzy
sz000598	兴蓉投资	xrtz
sz000599	青岛双星	qdsx
sz000600	建投能源	jtny
sz000601	韶能股份	sngf
sz000602	*ST金马	*stjm
sz000603	*ST威达	
sz000605	ST四环	stsh
sz000606	青海明胶	qhmj
sz000607	华智控股	hzkg
sz000608	阳光股份	yggf
sz000609	绵世股份	mxgf
sz000610	西安旅游	xaly
sz000611	时代科技	sdkj
sz000612	焦作万方	jzwf
sz000613	ST东海A	stdha
sz000615	湖北金环	hbjh
sz000616	亿城股份	ycgf
sz000617	石油济柴	syjc
sz000619	海螺型材	hlxc
sz000623	吉林敖东	jlad
sz000625	长安汽车	caqc
sz000626	如意集团	ryjt
sz000627	天茂集团	tmyt
sz000628	高新发展	gxfz
sz000629	*ST钒钛	*stft
sz000630	铜陵有色	tlys
sz000631	顺发恒业	sfhy
sz000632	三木集团	smjt
sz000633	ST合金	sthj
sz000635	英力特	ylt
sz000636	风华高科	fhgk
sz000637	茂化实华	mhsh
sz000638	万方地产	wfdc
sz000639	西王食品	xwsp
sz000650	仁和药业	rhyy
sz000651	格力电器	gldq
sz000652	泰达股份	tdgf
sz000655	金岭矿业	jlky
sz000656	ST东源	stdy
sz000657	*ST中钨	*stzw
sz000659	珠海中富	zhzf
sz000661	长春高新	ccgx
sz000662	索芙特	sft
sz000663	永安林业	yaly
sz000665	武汉塑料	whsl
sz000666	经纬纺机	jwfj
sz000667	名流置业	mlzy
sz000668	荣丰控股	rfkg
sz000669	领先科技	lxkj
sz000671	阳光城	jgc
sz000673	*ST大水	*stds
sz000676	*ST思达	*stsd
sz000677	山东海龙	gdhl
sz000678	襄阳轴承	xyzc
sz000679	大连友谊	dlyy
sz000680	山推股份	stgf
sz000681	*ST远东	*styd
sz000682	东方电子	dfdz
sz000683	远兴能源	yxny
sz000685	中山公用	zsgy
sz000686	东北证券	dbzq
sz000687	保定天鹅	bdte
sz000688	*ST朝华	*stch
sz000690	宝新能源	bxny
sz000691	*ST亚太	*styt
sz000692	惠天热电	htrd
sz000695	滨海能源	bhny
sz000697	*ST偏转	*stpz
sz000698	沈阳化工	syhg
sz000700	模塑科技	mskj
sz000701	厦门信达	xmxd
sz000702	正虹科技	zhkj
sz000703	*ST光华	*stgh
sz000705	浙江震元	zjzy
sz000707	双环科技	shkj
sz000708	大冶特钢	dytg
sz000709	河北钢铁	hbgt
sz000710	天兴仪表	txyb
sz000711	天伦置业	tnzy
sz000712	锦龙股份	jlgf
sz000713	丰乐种业	flzy
sz000715	中兴商业	zxsy
sz000716	*ST南方	*stnf
sz000717	韶钢松山	sgss
sz000718	苏宁环球	slhq
sz000719	S*ST鑫安	s*stxa
sz000720	ST能山	stns
sz000721	西安饮食	xays
sz000722	*ST金果	*stjg
sz000723	美锦能源	mjny
sz000725	京东方A	jdfa
sz000726	鲁泰A	lta
sz000727	华东科技	hdkj
sz000728	国元证券	gyzq
sz000729	燕京啤酒	yjpj
sz000731	四川美丰	scmf
sz000732	ST三农	stsl
sz000733	振华科技	zhkj
sz000735	罗牛山	lns
sz000736	ST重实	stzs
sz000737	南风化工	nfhg
sz000738	中航动控	zhdk
sz000739	普洛股份	lpgf
sz000748	长城信息	ccxx
sz000750	SST集琦	sstjq
sz000751	锌业股份	xygf
sz000752	西藏发展	xzfz
sz000753	漳州发展	zzfz
sz000755	山西三维	sxsw
sz000756	新华制药	xhzy
sz000758	中色股份	zsgf
sz000759	武汉中百	whzb
sz000760	*ST博盈	*stby
sz000761	本钢板材	bgbc
sz000762	西藏矿业	xzky
sz000766	通化金马	thjm
sz000767	漳泽电力	zzdl
sz000768	西飞国际	xfgj
sz000776	广发证券	gfzq
sz000777	中核科技	zhkj
sz000778	新兴铸管	xxzg
sz000779	三毛派神	smps
sz000780	平庄能源	pzny
sz000782	美达股份	mdgf
sz000783	长江证券	cjzq
sz000785	武汉中商	whzs
sz000786	北新建材	bxjc
sz000788	西南合成	xnhc
sz000789	江西水泥	jxsn
sz000790	华神集团	hsjt
sz000791	西北化工	xbhg
sz000792	盐湖钾肥	yhjf
sz000793	华闻传媒	hwcm
sz000795	太原刚玉	tygy
sz000796	易食股份	ysgf
sz000797	中国武夷	zgwy
sz000798	中水渔业	zsyy
sz000799	酒鬼酒	jgj
sz000800	一汽轿车	yqjc
sz000801	四川九洲	scjz
sz000802	北京旅游	bjly
sz000803	金宇车城	jycc
sz000806	银河科技	yhkj
sz000807	云铝股份	ylgf
sz000809	中汇医药	zhyy
sz000810	华润锦华	hrjh
sz000811	烟台冰轮	ytbl
sz000812	陕西金叶	sxjy
sz000813	天山纺织	tsfz
sz000815	美利纸业	mlzy
sz000816	江淮动力	jhdl
sz000818	*ST化工	*sthg
sz000819	岳阳兴长	yyxc
sz000820	*ST金城	*stjc
sz000821	京山轻机	jsqj
sz000822	山东海化	sdhh
sz000823	超声电子	csdz
sz000825	太钢不锈	tgbx
sz000826	桑德环境	sdhj
sz000828	东莞控股	dwkg
sz000829	天音控股	tykg
sz000830	鲁西化工	lxhg
sz000831	*ST关铝	*stgl
sz000833	贵糖股份	gtgf
sz000835	四川圣达	scsd
sz000836	鑫茂科技	xmkj
sz000837	秦川发展	qcfz
sz000838	国兴地产	gxdc
sz000839	中信国安	zxga
sz000848	承德露露	cdll
sz000850	华茂股份	hmgf
sz000851	高鸿股份	ghgf
sz000852	江钻股份	jzgf
sz000856	ST唐陶	sttt
sz000858	五粮液	wly
sz000859	国风塑业	gfsy
sz000860	顺鑫农业	sxly
sz000861	海印股份	hygf
sz000862	银星能源	yxny
sz000863	ST商务	stsw
sz000868	安凯客车	akkc
sz000869	张裕A	zya
sz000875	吉电股份	jdgf
sz000876	新希望	xxw
sz000877	天山股份	tsgf
sz000878	云南铜业	ynty
sz000880	潍柴重机	wczj
sz000881	大连国际	dlgj
sz000882	华联股份	hlgf
sz000883	湖北能源	fbny
sz000885	同力水泥	tlsn
sz000886	海南高速	hngs
sz000887	中鼎股份	zdgf
sz000888	峨眉山A	emsa
sz000889	渤海物流	bhwl
sz000890	法尔胜	fes
sz000892	*ST星美	*stxm
sz000893	东凌粮油	dlly
sz000895	双汇发展	shfz
sz000897	津滨发展	jbfz
sz000898	鞍钢股份	aggf
sz000899	赣能股份	gngf
sz000900	现代投资	xdtz
sz000901	航天科技	htkj
sz000902	*ST中服	*stzf
sz000903	云内动力	yndl
sz000905	厦门港务	xmgw
sz000906	南方建材	nfjc
sz000908	*ST天一	*stty
sz000909	数源科技	sykj
sz000910	大亚科技	dykj
sz000911	南宁糖业	nlty
sz000912	泸天化	lth
sz000913	钱江摩托	qjmt
sz000915	山大华特	sdht
sz000916	华北高速	hbgs
sz000917	电广传媒	dgcm
sz000918	嘉凯城	jkc
sz000919	金陵药业	xlyy
sz000920	南方汇通	nfht
sz000921	ST科龙	stkl
sz000922	*ST阿继	*staj
sz000923	河北宣工	hbxg
sz000925	众合机电	zhjd
sz000926	福星股份	fxgf
sz000927	一汽夏利	yqxl
sz000928	中钢吉炭	zgjt
sz000929	兰州黄河	nzhh
sz000930	丰原生化	hysh
sz000931	中关村	zgc
sz000932	华菱钢铁	hlgt
sz000933	神火股份	shgf
sz000935	四川双马	scsm
sz000936	华西村	hxc
sz000937	冀中能源	jzny
sz000938	紫光股份	zggf
sz000939	凯迪电力	kddl
sz000948	南天信息	xtxx
sz000949	新乡化纤	xxhq
sz000950	建峰化工	jfhg
sz000951	中国重汽	zgzq
sz000952	广济药业	gjyy
sz000953	*ST河化	*sthh
sz000955	ST欣龙	stxl
sz000957	中通客车	ztkc
sz000958	*ST东热	*stdr
sz000959	首钢股份	sggf
sz000960	锡业股份	xygf
sz000961	中南建设	znjs
sz000962	东方钽业	dfdy
sz000963	华东医药	hdyy
sz000965	天保基建	tbjj
sz000966	长源电力	cydl
sz000967	上风高科	sfgk
sz000968	煤气化	mqh
sz000969	安泰科技	atkj
sz000970	中科三环	zksh
sz000971	ST迈亚	stmy
sz000972	新中基	xzj
sz000973	佛塑股份	fsgf
sz000975	科学城	kxc
sz000976	*ST春晖	*stch
sz000977	浪潮信息	lcxx
sz000978	桂林旅游	glly
sz000979	中弘地产	zhdc
sz000980	金马股份	jmgf
sz000981	S*ST兰光	s*stlg
sz000982	中银绒业	zyry
sz000983	西山煤电	xsmd
sz000985	大庆华科	dqhk
sz000987	广州友谊	gzyy
sz000988	华工科技	hgkj
sz000989	九芝堂	jzt
sz000990	诚志股份	czgf
sz000993	闽东电力	mddl
sz000995	ST皇台	stht
sz000996	中国中期	zgzq
sz000997	新大陆	xdl
sz000998	隆平高科	lpgk
sz000999	华润三九	hrsj
sz001696	宗申动力	zsdl
sz001896	*ST豫能	*styn
sz002001	新和成	xhc
sz002002	ST琼花	stqh
sz002003	伟星股份	wxgf
sz002004	华邦制药	hbzy
sz002005	德豪润达	dhrd
sz002006	精功科技	jgkj
sz002007	华兰生物	hlsw
sz002008	大族激光	dzjg
sz002009	天奇股份	tqgf
sz002010	传化股份	chgf
sz002011	盾安环境	dahj
sz002012	凯恩股份	kegf
sz002013	中航精机	zhjj
sz002014	永新股份	yxgf
sz002015	霞客环保	xkhb
sz002016	世荣兆业	srzy
sz002017	东信和平	dxhp
sz002018	华星化工	hxhg
sz002019	鑫富药业	xfyy
sz002020	京新药业	jxyy
sz002021	中捷股份	zjgf
sz002022	科华生物	hksw
sz002023	海特高新	htgx
sz002024	苏宁电器	sndq
sz002025	航天电器	htdq
sz002026	山东威达	sdwd
sz002027	七喜控股	qxkg
sz002028	思源电气	sydq
sz002029	七匹狼	qpl
sz002030	达安基因	dajy
sz002031	巨轮股份	jlgf
sz002032	苏泊尔	sbe
sz002033	丽江旅游	ljly
sz002034	美欣达	mxd
sz002035	华帝股份	hdgf
sz002036	宜科科技	ykkj
sz002037	久联发展	jlfz
sz002038	双鹭药业	slyy
sz002039	黔源电力	qydl
sz002040	南京港	ljg
sz002041	登海种业	dhzy
sz002042	华孚色纺	hfsf
sz002043	兔宝宝	tbb
sz002044	江苏三友	jssy
sz002045	广州国光	gzgg
sz002046	轴研科技	zykj
sz002047	成霖股份	clgf
sz002048	宁波华翔	lbhx
sz002049	晶源电子	xydz
sz002050	三花股份	shgf
sz002051	中工国际	zggj
sz002052	同洲电子	tzdz
sz002053	云南盐化	ynyh
sz002054	德美化工	dmhg
sz002055	得润电子	drdz
sz002056	横店东磁	hddc
sz002057	中钢天源	zgty
sz002058	威尔泰	wet
sz002059	云南旅游	ynly
sz002060	粤水电	esd
sz002061	江山化工	jshg
sz002062	宏润建设	hrjs
sz002063	远光软件	ygrj
sz002064	华峰氨纶	hfal
sz002065	东华软件	dhrj
sz002066	瑞泰科技	rtkj
sz002067	景兴纸业	jxzy
sz002068	黑猫股份	hmgf
sz002069	獐子岛	zzd
sz002070	众和股份	zhgf
sz002071	江苏宏宝	jshb
sz002072	*ST德棉	*stdm
sz002073	软控股份	rkgf
sz002074	东源电器	dydq
sz002075	*ST张铜	*stzt
sz002076	雪莱特	xlt
sz002077	大港股份	dggf
sz002078	太阳纸业	tyzy
sz002079	苏州固锝	szga
sz002080	中材科技	zckj
sz002081	金螳螂	jtl
sz002082	栋梁新材	dlxc
sz002083	孚日股份	frgf
sz002084	海鸥卫浴	howy
sz002085	万丰奥威	wfaw
sz002086	东方海洋	dfhy
sz002087	新野纺织	xyfz
sz002088	鲁阳股份	lygf
sz002089	新海宜	xhy
sz002090	金智科技	jzkj
sz002091	江苏国泰	jsgt
sz002092	中泰化学	zthx
sz002093	国脉科技	gmkj
sz002094	青岛金王	qdjw
sz002095	生意宝	syb
sz002096	南岭民爆	nlmb
sz002097	山河智能	shzn
sz002098	浔兴股份	xxgf
sz002099	海翔药业	hxyy
sz002100	天康生物	tksw
sz002101	广东鸿图	gdht
sz002102	冠福家用	gfjy
sz002103	广博股份	gbgf
sz002104	恒宝股份	hbgf
sz002105	信隆实业	xlsy
sz002106	莱宝高科	lbgk
sz002107	沃华医药	whyy
sz002108	沧州明珠	czmz
sz002109	兴化股份	xhgf
sz002110	三钢闽光	sgmg
sz002111	威海广泰	whgt
sz002112	三变科技	sbkj
sz002113	ST天润	sttr
sz002114	罗平锌电	lpxd
sz002115	三维通信	swtx
sz002116	中国海诚	zghc
sz002117	东港股份	dggf
sz002118	紫鑫药业	zxyy
sz002119	康强电子	kqdz
sz002120	新海股份	xhgf
sz002121	科陆电子	kldz
sz002122	天马股份	tmgf
sz002123	荣信股份	rxgf
sz002124	天邦股份	tbgf
sz002125	湘潭电化	xzdh
sz002126	银轮股份	ylgf
sz002127	新民科技	xmkj
sz002128	露天煤业	ltmy
sz002129	中环股份	zhgf
sz002130	沃尔核材	wehc
sz002131	利欧股份	logf
sz002132	恒星科技	hxkj
sz002133	广宇集团	gyjt
sz002134	天津普林	tjpl
sz002135	东南网架	dnwj
sz002136	安纳达	and
sz002137	实益达	syd
sz002138	顺络电子	sldz
sz002139	拓邦股份	tbgf
sz002140	东华科技	dhkj
sz002141	蓉胜超微	rswc
sz002142	宁波银行	nbyh
sz002143	高金食品	gjsp
sz002144	宏达高科	hdgk
sz002145	*ST钛白	*sttb
sz002146	荣盛发展	rsfz
sz002147	方圆支承	fyzc
sz002148	北纬通信	bwtx
sz002149	西部材料	xbcl
sz002150	江苏通润	jstr
sz002151	北斗星通	bdxt
sz002152	广电运通	gdyt
sz002153	石基信息	sjxx
sz002154	报喜鸟	bxn
sz002155	辰州矿业	czky
sz002156	通富微电	tfwd
sz002157	正邦科技	zbkj
sz002158	汉钟精机	hzjj
sz002159	三特索道	stsd
sz002160	常铝股份	clgf
sz002161	远望谷	ywg
sz002162	斯米克	smk
sz002163	中航三鑫	zhsx
sz002164	东力传动	dlcd
sz002165	红宝丽	hbl
sz002166	莱茵生物	lysw
sz002167	东方锆业	dfhy
sz002168	深圳惠程	szhc
sz002169	智光电气	zgdq
sz002170	芭田股份	btgf
sz002171	精诚铜业	jcty
sz002172	澳洋科技	aykj
sz002173	山下湖	sxh
sz002174	梅花伞	mhs
sz002175	广陆数测	glsc
sz002176	江特电机	jtdj
sz002177	御银股份	ycgf
sz002178	延华智能	yhzn
sz002179	中航光电	zhgd
sz002180	万力达	wld
sz002181	粤传媒	ecm
sz002182	云海金属	yhjs
sz002183	怡亚通	yyt
sz002184	海得控制	hdkz
sz002185	华天科技	htkj
sz002186	全聚德	qjd
sz002187	广百股份	gbgf
sz002188	新嘉联	xjl
sz002189	利达光电	ldgd
sz002190	成飞集成	sfjc
sz002191	劲嘉股份	jjgf
sz002192	路翔股份	lxgf
sz002193	山东如意	sdry
sz002194	武汉凡谷	whfg
sz002195	海隆软件	hnrj
sz002196	方正电机	fzdj
sz002197	证通电子	ztdz
sz002198	嘉应制药	jyzy
sz002199	东晶电子	djdz
sz002200	绿大地	ndd
sz002201	九鼎新材	jdxc
sz002202	金风科技	jfkj
sz002203	海亮股份	hlgf
sz002204	华锐铸钢	hrzg
sz002205	国统股份	gtgf
sz002206	海利得	hld
sz002207	准油股份	zygf
sz002208	合肥城建	hfcj
sz002209	达意隆	dyl
sz002210	飞马国际	fmgj
sz002211	宏达新材	hdxc
sz002212	南洋股份	nygf
sz002213	特尔佳	tej
sz002214	大立科技	dlkj
sz002215	诺普信	lpx
sz002216	三全食品	sqsp
sz002217	联合化工	lhhg
sz002218	拓日新能	trxn
sz002219	独一味	dyw
sz002220	天宝股份	tbgf
sz002221	东华能源	dhny
sz002222	福晶科技	fjkj
sz002223	鱼跃医疗	yyyl
sz002224	三力士	sls
sz002225	濮耐股份	pngf
sz002226	江南化工	jnhg
sz002227	奥特迅	atx
sz002228	合兴包装	hxbz
sz002229	鸿博股份	hbgf
sz002230	科大讯飞	kdxf
sz002231	奥维通信	awtx
sz002232	启明信息	qmxx
sz002233	塔牌集团	tpjt
sz002234	民和股份	mhgf
sz002235	安妮股份	angf
sz002236	大华股份	dhgf
sz002237	恒邦股份	hbgf
sz002238	天威视讯	twsx
sz002239	金飞达	jfd
sz002240	威华股份	whgf
sz002241	歌尔声学	gesx
sz002242	九阳股份	jygf
sz002243	通产丽星	tclx
sz002244	滨江集团	bjjt
sz002245	澳洋顺昌	aysc
sz002246	北化股份	bhgf
sz002247	帝龙新材	dlxc
sz002248	华东数控	hdsk
sz002249	大洋电机	dydj
sz002250	联化科技	lhkj
sz002251	步步高	bbg
sz002252	上海莱士	shls
sz002253	川大智胜	cdzs
sz002254	烟台氨纶	ytal
sz002255	海陆重工	hlzg
sz002256	彩虹精化	chjh
sz002258	利尔化学	lehx
sz002259	升达林业	sdly
sz002260	伊立浦	ylp
sz002261	拓维信息	twxx
sz002262	恩华药业	ehyy
sz002263	大东南	ddn
sz002264	新华都	xhd
sz002265	西仪股份	xygf
sz002266	浙富股份	zfgf
sz002267	陕天然气	strq
sz002268	卫士通	wst
sz002269	美邦服饰	mbfs
sz002270	法因数控	fysk
sz002271	东方雨虹	dfyh
sz002272	川润股份	crgf
sz002273	水晶光电	sjgd
sz002274	华昌化工	hchg
sz002275	桂林三金	glsj
sz002276	万马电缆	wmdl
sz002277	友阿股份	yegf
sz002278	神开股份	skgf
sz002279	久其软件	jqrj
sz002280	新世纪	xsj
sz002281	光迅科技	gxkj
sz002282	博深工具	bsgj
sz002283	天润曲轴	trqz
sz002284	亚太股份	ytgf
sz002285	世联地产	sldc
sz002286	保龄宝	blb
sz002287	奇正藏药	qzzy
sz002288	超华科技	chkj
sz002289	宇顺电子	ysdz
sz002290	禾盛新材	hsxc
sz002291	星期六	xql
sz002292	奥飞动漫	afdm
sz002293	罗莱家纺	lljf
sz002294	信立泰	xlt
sz002295	精艺股份	jygf
sz002296	辉煌科技	hhkj
sz002297	博云新材	byxc
sz002298	鑫龙电器	xldq
sz002299	圣农发展	slfz
sz002300	太阳电缆	tydl
sz002301	齐心文具	qxwj
sz002302	西部建设	xbjs
sz002303	美盈森	mys
sz002304	洋河股份	yhgf
sz002305	南国置业	ngzy
sz002306	湘鄂情	xeq
sz002307	北新路桥	bxlq
sz002308	威创股份	wcgf
sz002309	中利科技	zlkj
sz002310	东方园林	dfyl
sz002311	海大集团	hdjt
sz002312	三泰电子	stdz
sz002313	日海通讯	rhtx
sz002314	雅致股份	yzgf
sz002315	焦点科技	jdkj
sz002316	键桥通讯	jctx
sz002317	众生药业	zsyy
sz002318	久立特材	jltc
sz002319	乐通股份	ltgf
sz002320	海峡股份	hxgf
sz002321	华英农业	yhly
sz002322	理工监测	lgjc
sz002323	中联电气	zldq
sz002324	普利特	plt
sz002325	洪涛股份	htgf
sz002326	永太科技	ytkj
sz002327	富安娜	fan
sz002328	新朋股份	xpgf
sz002329	皇氏乳业	hsry
sz002330	得利斯	dls
sz002331	皖通科技	wtkj
sz002332	仙琚制药	xjzy
sz002333	罗普斯金	lpsj
sz002334	英威腾	ywt
sz002335	科华恒盛	khhs
sz002336	人人乐	rrl
sz002337	赛象科技	sxkj
sz002338	奥普光电	apgd
sz002339	积成电子	jcdz
sz002340	格林美	glm
sz002341	新纶科技	xlkj
sz002342	巨力索具	jlsj
sz002343	禾欣股份	hxgf
sz002344	海宁皮城	hnpc
sz002345	潮宏基	chj
sz002346	柘中建设	tzjs
sz002347	泰尔重工	tezg
sz002348	高乐股份	glgf
sz002349	精华制药	jhzy
sz002350	北京科锐	bjkr
sz002351	漫步者	mbz
sz002352	鼎泰新材	dtxc
sz002353	杰瑞股份	jrgf
sz002354	科冕木业	kmmy
sz002355	兴民钢圈	xmgq
sz002356	浩宁达	hld
sz002357	富临运业	flyy
sz002358	森源电气	sydq
sz002359	齐星铁塔	qxtt
sz002360	同德化工	tdhg
sz002361	神剑股份	sjgf
sz002362	汉王科技	hwkj
sz002363	隆基机械	ljjx
sz002364	中恒电气	zhdq
